"ProjectDescriptionID","trapVisitID","visitTime","siteName","subSiteName","visitType","catchRawID","commonName","releaseID","run","fishOrigin","lifeStage","forkLength","totalLength","n","ActualCount"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11278,"Chinook salmon",0,"Fall","Natural","Silvery parr",64,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11283,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",72,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11282,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",74,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11281,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",61,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11280,"Chinook salmon",0,"Fall","Natural","Silvery parr",80,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11279,"Chinook salmon",0,"Fall","Natural","Silvery parr",59,NA,1,"Yes"
7,575,2023-06-22 10:33:46,"Hallwood","Hallwood 3","Continue trapping",11288,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",44,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10792,"Unknown bass (Micropterus)",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10818,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",NA,NA,4,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10804,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10805,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",29,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10806,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10807,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",26,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10808,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10809,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",35,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10810,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10811,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10812,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10813,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10814,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",32,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10815,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",26,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10803,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",35,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10817,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",NA,NA,71,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10760,"Unknown sculpin (Cottus)",0,"Not recorded","Natural","Not recorded",NA,31,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10761,"Unknown sculpin (Cottus)",0,"Not recorded","Natural","Not recorded",NA,20,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10763,"Unknown sculpin (Cottus)",0,"Not recorded","Natural","Not recorded",NA,23,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10764,"Bluegill",0,"Not recorded","Natural","Not recorded",107,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10765,"Bluegill",0,"Not recorded","Natural","Not recorded",92,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10766,"Bluegill",0,"Not recorded","Natural","Not recorded",117,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10767,"Chinook salmon",0,"Late fall","Natural","Parr",54,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10768,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",68,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10769,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",64,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10770,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",67,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10771,"Chinook salmon",0,"Fall","Natural","Silvery parr",63,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10794,"Unknown minnow",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10772,"Chinook salmon",0,"Fall","Natural","Silvery parr",70,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10816,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10780,"Chinook salmon",0,"Fall","Natural","Silvery parr",74,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10762,"Unknown sculpin (Cottus)",0,"Not recorded","Natural","Not recorded",NA,21,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10802,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10773,"Chinook salmon",0,"Fall","Natural","Silvery parr",85,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10774,"Chinook salmon",0,"Fall","Natural","Silvery parr",69,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10775,"Chinook salmon",0,"Fall","Natural","Silvery parr",83,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10776,"Chinook salmon",0,"Fall","Natural","Silvery parr",70,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10777,"Chinook salmon",0,"Fall","Natural","Silvery parr",85,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10779,"Chinook salmon",0,"Fall","Natural","Silvery parr",62,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10781,"Chinook salmon",0,"Fall","Natural","Parr",60,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10782,"Chinook salmon",0,"Fall","Natural","Silvery parr",76,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10783,"Chinook salmon",0,"Fall","Natural","Silvery parr",73,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10784,"Chinook salmon",0,"Fall","Natural","Silvery parr",78,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10785,"Chinook salmon",0,"Fall","Natural","Silvery parr",70,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10799,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",32,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10801,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",32,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10778,"Chinook salmon",0,"Fall","Natural","Silvery parr",62,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10800,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",36,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10786,"Chinook salmon",0,"Fall","Natural","Silvery parr",80,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10798,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",33,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10797,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10796,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10795,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10791,"Unknown bass (Micropterus)",0,"Not recorded","Natural","Not recorded",19,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10790,"Unknown bass (Micropterus)",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10789,"Unknown bass (Micropterus)",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10788,"Unknown bass (Micropterus)",0,"Not recorded","Natural","Not recorded",23,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10787,"Chinook salmon",0,"Fall","Natural","Silvery parr",62,NA,1,"Yes"
7,561,2023-06-22 10:41:54,"Hallwood","Hallwood 1 RR","Continue trapping",10793,"Unknown minnow",0,"Not recorded","Natural","Not recorded",29,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11028,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",22,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11039,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,29,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11038,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,23,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11037,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",NA,NA,77,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11036,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",33,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11035,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11034,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",29,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11033,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11032,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11031,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11027,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11029,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",30,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11025,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11026,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11058,"Chinook salmon",0,"Late fall","Natural","Parr",56,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11040,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,32,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11030,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",19,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11050,"Chinook salmon",0,"Fall","Natural","Silvery parr",85,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11041,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,37,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11024,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11057,"Hardhead",0,"Not recorded","Natural","Not recorded",53,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11055,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",67,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11054,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",81,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11053,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",45,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11056,"Unknown lamprey (Entosphenus or Lampetra)",0,"Not recorded","Natural","Ammocoete",NA,81,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11051,"Chinook salmon",0,"Fall","Natural","Silvery parr",68,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11042,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,36,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11049,"Chinook salmon",0,"Fall","Natural","Silvery parr",63,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11048,"Chinook salmon",0,"Fall","Natural","Silvery parr",61,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11047,"Steelhead / rainbow trout",0,"Not recorded","Natural","Parr",58,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11046,"Steelhead / rainbow trout",0,"Not recorded","Natural","Parr",69,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11045,"Steelhead / rainbow trout",0,"Not recorded","Natural","Fry",37,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11044,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,36,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11052,"Chinook salmon",0,"Fall","Natural","Silvery parr",73,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11023,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",23,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11022,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",26,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11021,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",35,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11020,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11019,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11018,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",21,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11017,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",26,NA,1,"Yes"
7,568,2023-06-22 10:57:29,"Hallwood","Hallwood 2 RL","Continue trapping",11043,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,33,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11073,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11072,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11071,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",32,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11070,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11069,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11068,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11067,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",39,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11066,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",33,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11074,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11064,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11080,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11063,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",23,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11062,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",22,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11065,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11075,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11076,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",23,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11077,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",30,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11061,"Chinook salmon",0,"Fall","Natural","Silvery parr",75,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11079,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",28,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11087,"Bluegill",0,"Not recorded","Natural","Not recorded",87,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11081,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",29,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11082,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",NA,NA,2,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11083,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",54,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11084,"Steelhead / rainbow trout",0,"Not recorded","Natural","Parr",70,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11085,"Steelhead / rainbow trout",0,"Not recorded","Natural","Parr",67,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11086,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",76,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11088,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,22,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11090,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",70,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11078,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",32,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11060,"Chinook salmon",0,"Fall","Natural","Silvery parr",76,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11059,"Chinook salmon",0,"Fall","Natural","Silvery parr",81,NA,1,"Yes"
7,569,2023-06-23 10:15:17,"Hallwood","Hallwood 2 RL","Continue trapping",11089,"Unknown minnow",0,"Not recorded","Natural","Not recorded",NA,29,1,"Yes"
7,576,2023-06-23 10:20:30,"Hallwood","Hallwood 3","Unplanned restart",11294,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",29,NA,1,"Yes"
7,576,2023-06-23 10:20:30,"Hallwood","Hallwood 3","Unplanned restart",11295,"Steelhead / rainbow trout",0,"Not recorded","Natural","Silvery parr",82,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10843,"Unknown minnow",0,"Not recorded","Natural","Not recorded",23,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10842,"Unknown minnow",0,"Not recorded","Natural","Not recorded",30,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10841,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",41,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10840,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",36,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10839,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",42,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10838,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",40,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10829,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",27,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10835,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10834,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",24,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10833,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",35,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10832,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",34,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10831,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",25,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10830,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",41,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10836,"Sacramento sucker",0,"Not recorded","Natural","Not recorded",39,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10851,"Steelhead / rainbow trout",0,"Not recorded","Natural","Parr",56,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10820,"Chinook salmon",0,"Fall","Natural","Silvery parr",77,NA,1,"Yes"
7,562,2023-06-23 10:20:31,"Hallwood","Hallwood 1 RR","Continue trapping",10821,"Chinook salmon",0,"Fall","Natural","Silvery parr",76,NA,1,"Yes"
